,0
9231,4115.0
9232,3918.0
9233,3993.0
9234,3868.0
9235,3847.0
9236,3717.0
9237,3686.0
9238,3547.0
9239,3510.0
9240,3361.0
9241,3325.0
9242,3195.0
9243,3175.0
9244,3092.0
9245,3119.0
9246,3061.0
9247,3088.0
9248,2978.0
9249,2952.0
9250,2915.0
9251,2753.0
9252,2717.0
9253,2575.0
9254,2547.0
9255,2422.0
9256,2396.0
9257,2264.0
9258,2260.0
9259,2131.0
9260,2132.0
9261,2016.0
9262,2024.0
9263,1889.0
9264,1893.0
9265,1888.0
9266,1746.0
9267,1782.0
9268,1785.0
9269,1681.0
9270,1680.0
9271,1687.0
9272,1592.0
9273,1611.0
9274,1593.0
9275,1491.0
9276,1533.0
9277,1545.0
9278,1450.0
9279,1469.0
9280,1484.0
9281,1399.0
9282,1415.0
9283,1438.0
9284,1351.0
9285,1369.0
9286,1392.0
9287,1315.0
9288,1337.0
9289,1361.0
9290,1282.0
9291,1314.0
9292,1338.0
9293,1263.0
9294,1297.0
9295,1296.0
9296,1256.0
9297,1290.0
9298,1217.0
9299,1250.0
9300,1277.0
9301,1207.0
9302,1238.0
9303,1153.0
9304,1197.0
9305,1222.0
9306,1155.0
9307,1189.0
9308,1216.0
9309,1143.0
9310,1183.0
9311,1215.0
9312,1144.0
9313,1178.0
9314,1209.0
9315,1135.0
9316,1164.0
9317,1190.0
9318,1166.0
9319,1135.0
9320,1167.0
9321,1198.0
9322,1109.0
9323,1164.0
9324,1195.0
9325,1224.0
9326,1157.0
9327,1187.0
9328,1218.0
9329,1240.0
9330,1172.0
9331,1206.0
9332,1237.0
9333,1199.0
9334,1244.0
9335,1348.0
9336,1405.0
9337,1444.0
9338,1556.0
9339,1607.0
9340,1534.0
9341,1564.0
9342,1584.0
9343,1490.0
9344,1511.0
9345,1522.0
9346,1434.0
9347,1456.0
9348,1475.0
9349,1393.0
9350,1416.0
9351,1433.0
9352,1330.0
9353,1371.0
9354,1399.0
9355,1305.0
9356,1347.0
9357,1369.0
9358,1391.0
9359,1312.0
9360,1340.0
9361,1359.0
9362,1275.0
9363,1309.0
9364,1337.0
9365,1364.0
9366,1291.0
9367,1320.0
9368,1348.0
9369,1277.0
9370,1300.0
9371,1322.0
9372,1217.0
9373,1259.0
9374,1281.0
9375,1306.0
9376,1237.0
9377,1277.0
9378,1208.0
9379,1246.0
9380,1272.0
9381,1197.0
9382,1229.0
9383,1255.0
9384,1185.0
9385,1189.0
9386,1216.0
9387,1238.0
9388,1159.0
9389,1190.0
9390,1208.0
9391,1113.0
9392,1147.0
9393,1169.0
9394,1184.0
9395,1091.0
9396,1146.0
9397,1183.0
9398,1180.0
9399,1180.0
9400,1235.0
9401,1253.0
9402,1293.0
9403,1238.0
9404,1286.0
9405,1325.0
9406,1362.0
9407,1308.0
9408,1353.0
9409,1400.0
9410,1428.0
9411,1388.0
9412,1441.0
9413,1403.0
9414,1419.0
9415,1473.0
9416,1647.0
9417,1935.0
9418,2246.0
9419,2443.0
9420,2601.0
9421,2790.0
9422,2844.0
9423,2834.0
9424,2746.0
9425,2775.0
9426,2870.0
9427,2861.0
9428,2783.0
9429,2713.0
9430,2625.0
9431,2626.0
9432,2568.0
9433,2500.0
9434,2420.0
9435,2353.0
9436,2292.0
9437,2239.0
9438,2191.0
9439,2308.0
9440,2303.0
9441,2296.0
9442,2254.0
9443,2200.0
9444,2241.0
9445,2177.0
9446,2110.0
9447,2048.0
9448,2079.0
9449,2029.0
9450,1977.0
9451,1929.0
9452,1981.0
9453,1936.0
9454,1894.0
9455,1930.0
9456,1883.0
9457,1815.0
9458,1891.0
9459,1834.0
9460,1889.0
9461,1828.0
9462,1864.0
9463,1797.0
9464,1842.0
9465,1748.0
9466,1784.0
9467,1799.0
9468,1816.0
9469,1734.0
9470,1761.0
9471,1682.0
9472,1707.0
9473,1625.0
9474,1649.0
9475,1665.0
9476,1585.0
9477,1607.0
9478,1627.0
9479,1546.0
9480,1571.0
9481,1590.0
9482,1533.0
9483,1551.0
9484,1469.0
9485,1488.0
9486,1511.0
9487,1430.0
9488,1454.0
9489,1474.0
9490,1394.0
9491,1419.0
9492,1441.0
9493,1364.0
9494,1385.0
9495,1413.0
9496,1339.0
9497,1366.0
9498,1393.0
9499,1322.0
9500,1350.0
9501,1376.0
9502,1299.0
9503,1334.0
9504,1358.0
9505,1265.0
9506,1305.0
9507,1327.0
9508,1356.0
9509,1290.0
9510,1325.0
9511,1317.0
9512,1309.0
9513,1365.0
9514,1311.0
9515,1361.0
9516,1303.0
9517,1359.0
9518,1318.0
9519,1378.0
9520,1328.0
9521,1400.0
9522,1363.0
9523,1436.0
9524,1418.0
9525,1433.0
9526,1472.0
9527,1615.0
9528,1711.0
9529,1738.0
9530,1735.0
9531,1813.0
9532,1764.0
9533,1815.0
9534,1832.0
9535,1982.0
9536,2096.0
9537,2216.0
9538,2390.0
9539,2435.0
9540,2538.0
9541,2550.0
9542,2642.0
9543,2653.0
9544,2634.0
9545,2796.0
9546,2794.0
9547,2808.0
9548,2785.0
9549,2717.0
9550,2678.0
9551,2684.0
9552,2583.0
9553,2658.0
9554,2704.0
9555,2655.0
9556,2682.0
9557,2608.0
9558,2618.0
9559,2626.0
9560,2557.0
9561,2589.0
9562,2555.0
9563,2615.0
9564,2576.0
9565,2601.0
9566,2617.0
9567,2535.0
9568,2549.0
9569,2557.0
9570,2461.0
9571,2472.0
9572,2498.0
9573,2451.0
9574,2483.0
9575,2510.0
9576,2449.0
9577,2459.0
9578,2472.0
9579,2388.0
9580,2408.0
9581,2428.0
9582,2368.0
9583,2401.0
9584,2422.0
9585,2346.0
9586,2359.0
9587,2361.0
9588,2249.0
9589,2260.0
9590,2255.0
9591,2246.0
9592,2131.0
9593,2122.0
9594,2124.0
9595,2017.0
9596,2008.0
9597,2001.0
9598,1864.0
9599,1881.0
9600,1878.0
9601,1757.0
9602,1770.0
9603,1767.0
9604,1767.0
9605,1675.0
9606,1686.0
9607,1598.0
9608,1632.0
9609,1550.0
9610,1607.0
9611,1527.0
9612,1584.0
9613,1525.0
9614,1555.0
9615,1503.0
9616,1549.0
9617,1517.0
9618,1507.0
9619,1527.0
9620,1634.0
9621,1747.0
9622,1824.0
9623,1964.0
9624,1957.0
9625,1971.0
9626,2008.0
9627,1978.0
9628,2037.0
9629,2028.0
9630,2083.0
9631,2117.0
9632,2183.0
9633,2235.0
9634,2277.0
9635,2347.0
9636,2599.0
9637,2775.0
9638,2923.0
9639,3114.0
9640,3183.0
9641,3195.0
9642,3270.0
9643,3245.0
9644,3206.0
9645,3217.0
9646,3174.0
9647,3149.0
9648,3119.0
9649,2980.0
9650,3031.0
9651,3017.0
9652,2857.0
9653,2897.0
9654,2889.0
9655,2857.0
9656,2801.0
9657,2823.0
9658,2839.0
9659,2689.0
9660,2735.0
9661,2735.0
9662,2628.0
9663,2659.0
9664,2503.0
9665,2525.0
9666,2514.0
9667,2351.0
9668,2387.0
9669,2377.0
9670,2373.0
9671,2271.0
9672,2275.0
9673,2287.0
9674,2154.0
9675,2199.0
9676,2203.0
9677,2204.0
9678,2108.0
9679,2101.0
9680,2102.0
9681,2094.0
9682,1997.0
9683,1991.0
9684,1990.0
9685,1997.0
9686,1895.0
9687,1902.0
9688,1913.0
9689,1812.0
9690,1836.0
9691,1858.0
9692,1870.0
9693,1881.0
9694,1787.0
9695,1801.0
9696,1808.0
9697,1811.0
9698,1720.0
9699,1738.0
9700,1751.0
9701,1672.0
9702,1698.0
9703,1729.0
9704,1676.0
9705,1740.0
9706,1689.0
9707,1795.0
9708,1769.0
9709,1809.0
9710,1864.0
9711,1998.0
9712,2034.0
9713,2155.0
9714,2174.0
9715,2280.0
9716,2289.0
9717,2313.0
9718,2453.0
9719,2556.0
9720,2709.0
9721,2767.0
9722,2757.0
9723,2805.0
9724,2737.0
9725,2750.0
9726,2673.0
9727,2632.0
9728,2619.0
9729,2646.0
9730,2612.0
9731,2563.0
9732,2718.0
9733,2855.0
9734,2924.0
9735,3036.0
9736,3068.0
9737,3169.0
9738,3176.0
9739,3249.0
9740,3303.0
9741,3260.0
9742,3302.0
9743,3357.0
9744,3379.0
9745,3476.0
9746,3565.0
9747,3718.0
9748,3789.0
9749,3892.0
9750,3889.0
9751,3936.0
9752,3968.0
9753,3914.0
9754,3919.0
9755,3810.0
9756,3796.0
9757,3747.0
9758,3700.0
9759,3534.0
9760,3492.0
9761,3424.0
9762,3306.0
9763,3189.0
9764,3125.0
9765,3065.0
9766,2883.0
9767,2872.0
9768,2833.0
9769,2777.0
9770,2675.0
9771,2657.0
9772,2580.0
9773,2471.0
9774,2447.0
9775,2429.0
9776,2302.0
9777,2296.0
9778,2234.0
9779,2163.0
9780,2134.0
9781,2127.0
9782,2029.0
9783,2021.0
9784,2017.0
9785,1893.0
9786,1920.0
9787,1918.0
9788,1913.0
9789,1815.0
9790,1817.0
9791,1819.0
9792,1734.0
9793,1732.0
9794,1740.0
9795,1652.0
9796,1677.0
9797,1701.0
9798,1654.0
9799,1728.0
9800,1739.0
9801,1855.0
9802,1891.0
9803,1917.0
9804,2009.0
9805,2014.0
9806,2092.0
9807,2085.0
9808,2071.0
9809,2175.0
9810,2194.0
9811,2310.0
9812,2377.0
9813,2440.0
9814,2663.0
9815,2752.0
9816,2900.0
9817,2963.0
9818,3017.0
9819,3060.0
9820,3097.0
9821,3112.0
9822,3276.0
9823,3320.0
9824,3325.0
9825,3304.0
9826,3384.0
9827,3393.0
9828,3496.0
9829,3777.0
9830,4148.0
9831,4555.0
9832,4991.0
9833,5365.0
9834,5774.0
9835,6121.0
9836,6442.0
9837,6590.0
9838,7063.0
9839,7290.0
9840,7415.0
9841,7667.0
9842,7771.000000000001
9843,7683.0
9844,7941.0
9845,7947.0
9846,7923.0
9847,7962.0
9848,7919.0
9849,7824.0
9850,7828.0
9851,7716.0
9852,7678.0
9853,7517.0
9854,7504.0
9855,7297.0
9856,7126.0
9857,7060.0
9858,6867.000000000001
9859,6785.0
9860,6533.0
9861,6456.0
9862,6166.0
9863,6154.0
9864,6044.0
9865,5873.0
9866,5772.0
9867,5498.0
9868,5516.0
9869,5300.0
9870,5255.0
9871,5182.0
9872,5000.0
9873,4941.0
9874,4714.0
9875,4733.0
9876,4657.0
9877,4512.0
9878,4481.0
9879,4290.0
9880,4301.0
9881,4250.0
9882,4128.0
9883,4090.0
9884,4043.0
9885,3926.0
9886,3892.0
9887,3769.0
9888,3773.0
9889,3771.0
9890,3706.0
9891,3725.0
9892,3674.0
9893,3708.0
9894,3668.0
9895,3570.0
9896,3640.0
9897,3634.0
9898,3505.0
9899,3476.0
9900,3434.0
9901,3274.0
9902,3226.0
9903,3181.0
9904,3054.0
9905,3019.0
9906,2871.0
9907,2934.0
9908,2885.0
9909,2981.0
9910,3035.0
9911,3151.0
9912,3147.0
9913,3196.0
9914,3163.0
9915,3197.0
9916,3248.0
9917,3295.0
9918,3480.0
9919,3578.0
9920,3542.0
9921,3564.0
9922,3394.0
9923,3411.0
9924,3358.0
9925,3194.0
9926,3141.0
9927,3072.0
9928,2897.0
9929,2844.0
9930,2648.0
9931,2632.0
9932,2580.0
9933,2430.0
9934,2393.0
9935,2251.0
9936,2222.0
9937,2193.0
9938,2055.0
9939,2044.0
9940,2028.0
9941,2018.0
9942,1898.0
9943,1904.0
9944,1899.0
9945,1804.0
9946,1822.0
9947,1835.0
9948,1718.0
9949,1759.0
9950,1769.0
9951,1665.0
9952,1688.0
9953,1697.0
9954,1705.0
9955,1608.0
9956,1622.0
9957,1633.0
9958,1526.0
9959,1558.0
9960,1574.0
9961,1588.0
9962,1507.0
9963,1506.0
9964,1532.0
9965,1547.0
9966,1464.0
9967,1475.0
9968,1495.0
9969,1515.0
9970,1433.0
9971,1457.0
9972,1473.0
9973,1386.0
9974,1402.0
9975,1422.0
9976,1442.0
9977,1354.0
9978,1380.0
9979,1401.0
9980,1304.0
9981,1323.0
9982,1343.0
9983,1364.0
9984,1388.0
9985,1299.0
9986,1307.0
9987,1331.0
9988,1352.0
9989,1275.0
9990,1291.0
9991,1314.0
9992,1339.0
9993,1249.0
9994,1277.0
9995,1212.0
9996,1288.0
9997,1220.0
9998,1257.0
9999,1212.0
10000,1197.0
10001,1227.0
10002,1251.0
10003,1263.0
10004,1210.0
10005,1287.0
10006,1319.0
10007,1400.0
10008,1468.0
10009,1428.0
10010,1477.0
10011,1514.0
10012,1461.0
10013,1481.0
10014,1518.0
10015,1465.0
10016,1510.0
10017,1603.0
10018,1665.0
10019,1793.0
10020,1893.0
10021,1922.0
10022,1907.0
10023,1961.0
10024,1869.0
10025,1911.0
10026,1932.0
10027,1838.0
10028,1848.0
10029,1847.0
10030,1744.0
10031,1742.0
10032,1744.0
10033,1635.0
10034,1645.0
10035,1649.0
10036,1653.0
10037,1557.0
10038,1569.0
10039,1584.0
10040,1496.0
10041,1523.0
10042,1528.0
10043,1471.0
10044,1509.0
10045,1554.0
10046,1504.0
10047,1561.0
10048,1609.0
10049,1557.0
10050,1583.0
10051,1634.0
10052,1580.0
10053,1654.0
10054,1648.0
10055,1686.0
10056,1787.0
10057,1829.0
10058,1817.0
10059,1838.0
10060,1941.0
10061,1892.0
10062,1805.0
10063,1812.0
10064,1801.0
10065,1681.0
10066,1665.0
10067,1640.0
10068,1529.0
10069,1504.0
10070,1457.0
10071,1374.0
10072,1371.0
10073,1293.0
10074,1295.0
10075,1207.0
10076,1223.0
10077,1157.0
10078,1186.0
10079,1144.0
10080,1205.0
10081,1173.0
10082,1252.0
10083,1233.0
10084,1329.0
10085,1329.0
10086,1449.0
10087,1459.0
10088,1461.0
10089,1581.0
10090,1587.0
10091,1589.0
10092,1584.0
10093,1563.0
10094,1560.0
10095,1575.0
10096,1596.0
10097,1705.0
10098,1704.0
10099,1729.0
10100,1709.0
10101,1709.0
10102,1750.0
10103,1826.0
10104,1903.0
10105,1990.0
10106,2128.0
10107,2282.0
10108,2414.0
10109,2517.0
10110,2489.0
10111,2500.0
10112,2497.0
10113,2458.0
10114,2400.0
10115,2440.0
10116,2366.0
10117,2301.0
10118,2286.0
10119,2277.0
10120,2232.0
10121,2183.0
10122,2171.0
10123,2138.0
10124,2080.0
10125,2078.0
10126,2080.0
10127,2013.0
10128,1916.0
10129,1839.0
10130,1926.0
10131,1870.0
10132,1812.0
10133,1776.0
10134,1777.0
10135,1731.0
10136,1772.0
10137,1705.0
10138,1731.0
10139,1656.0
10140,1583.0
10141,1655.0
10142,1596.0
10143,1627.0
10144,1630.0
10145,1653.0
10146,1649.0
10147,1582.0
10148,1558.0
10149,1520.0
10150,1468.0
10151,1406.0
10152,1330.0
10153,1227.0
10154,1180.0
10155,1131.0
10156,1085.0
10157,1068.0
10158,1050.0
10159,984.0
10160,941.0
10161,949.0
10162,915.0
10163,915.0
10164,879.0
10165,844.0
10166,805.0
10167,850.0
10168,846.0
10169,790.0
10170,788.0
10171,780.0
10172,759.0
10173,809.0
10174,792.9999999999999
10175,754.0
10176,801.0
10177,778.0
10178,771.0
10179,742.0
10180,727.0
10181,743.0
10182,729.0
10183,709.0
10184,699.0
10185,669.0
10186,659.0
10187,642.0
10188,662.0
10189,668.0
10190,659.0
10191,627.0
10192,632.0
10193,662.0
10194,681.0
10195,700.0
10196,724.0
10197,760.0
10198,794.0
10199,809.0
10200,839.0
10201,871.0
10202,898.0
10203,952.0
10204,1005.0
10205,1017.0
10206,1019.0
10207,1037.0
10208,1073.0
10209,1128.0
10210,1186.0
10211,1233.0
10212,1266.0
10213,1281.0
10214,1285.0
10215,1382.0
10216,1396.0
10217,1379.0
10218,1374.0
10219,1376.0
10220,1364.0
10221,1455.0
10222,1434.0
10223,1417.0
10224,1410.0
10225,1423.0
10226,1468.0
10227,1434.0
10228,1445.0
10229,1456.0
10230,1464.0
10231,1423.0
10232,1416.0
10233,1452.0
10234,1404.0
10235,1480.0
10236,1446.0
10237,1398.0
10238,1462.0
10239,1417.0
10240,1497.0
10241,1458.0
10242,1525.0
10243,1475.0
10244,1530.0
10245,1473.0
10246,1519.0
10247,1453.0
10248,1486.0
10249,1391.0
10250,1451.0
10251,1425.0
10252,1414.0
10253,1443.0
10254,1376.0
10255,1409.0
10256,1339.0
10257,1371.0
10258,1297.0
10259,1339.0
10260,1270.0
10261,1312.0
10262,1210.0
10263,1270.0
10264,1286.0
10265,1243.0
10266,1276.0
10267,1216.0
10268,1250.0
10269,1178.0
10270,1222.0
10271,1157.0
10272,1191.0
10273,1220.0
10274,1151.0
10275,1192.0
10276,1173.0
10277,1154.0
10278,1111.0
10279,1176.0
10280,1135.0
10281,1092.0
10282,1157.0
10283,1157.0
10284,1171.0
10285,1217.0
10286,1268.0
10287,1344.0
10288,1502.0
10289,1548.0
10290,1637.0
10291,1712.0
10292,1791.0
10293,1827.0
10294,1873.0
10295,1943.0
10296,1992.0
10297,2013.0
10298,2034.0
10299,2076.0
10300,2090.0
10301,2069.0
10302,2037.0
10303,2005.0
10304,1985.0
10305,2071.0
10306,2063.0
10307,2016.0
10308,1962.0
10309,2006.0
10310,1946.0
10311,1876.0
10312,1915.0
10313,1850.0
10314,1758.0
10315,1845.0
10316,1795.0
10317,1740.0
10318,1788.0
10319,1744.0
10320,1704.0
10321,1681.0
10322,1721.0
10323,1674.0
10324,1727.0
10325,1679.0
10326,1630.0
10327,1669.0
10328,1618.0
10329,1677.0
10330,1615.0
10331,1661.0
10332,1614.0
10333,1685.0
10334,1641.0
10335,1697.0
10336,1654.0
10337,1705.0
10338,1638.0
10339,1693.0
10340,1654.0
10341,1663.0
10342,1701.0
10343,1620.0
10344,1664.0
10345,1591.0
10346,1623.0
10347,1530.0
10348,1579.0
10349,1601.0
10350,1536.0
10351,1564.0
10352,1495.0
10353,1526.0
10354,1458.0
10355,1484.0
10356,1511.0
10357,1441.0
10358,1471.0
10359,1395.0
10360,1432.0
10361,1339.0
10362,1392.0
10363,1416.0
10364,1341.0
10365,1374.0
10366,1290.0
10367,1336.0
10368,1364.0
10369,1330.0
10370,1294.0
10371,1247.0
10372,1280.0
10373,1223.0
10374,1239.0
10375,1249.0
10376,1199.0
10377,1237.0
10378,1182.0
10379,1235.0
10380,1180.0
10381,1234.0
10382,1194.0
10383,1143.0
10384,1213.0
10385,1199.0
10386,1197.0
10387,1213.0
10388,1215.0
10389,1285.0
10390,1326.0
10391,1351.0
10392,1381.0
10393,1420.0
10394,1467.0
10395,1501.0
10396,1521.0
10397,1667.0
10398,1663.0
10399,1661.0
10400,1669.0
10401,1733.0
10402,1824.0
10403,1948.0
10404,2044.0
10405,2140.0
10406,2165.0
10407,2199.0
10408,2213.0
10409,2335.0
10410,2457.0
10411,2560.0
10412,2589.0
10413,2587.0
10414,2548.0
10415,2464.0
10416,2472.0
10417,2368.0
10418,2264.0
10419,2252.0
10420,2155.0
10421,2084.0
10422,2078.0
10423,2010.0
10424,1945.0
10425,1901.0
10426,1888.0
10427,1841.0
10428,1774.0
10429,1813.0
10430,1746.0
10431,1670.0
10432,1693.0
10433,1610.0
10434,1633.0
10435,1548.0
10436,1563.0
10437,1470.0
10438,1485.0
10439,1408.0
10440,1428.0
10441,1348.0
10442,1373.0
10443,1306.0
10444,1335.0
10445,1272.0
10446,1301.0
10447,1242.0
10448,1278.0
10449,1216.0
10450,1254.0
10451,1191.0
10452,1227.0
10453,1168.0
10454,1204.0
10455,1147.0
10456,1185.0
10457,1117.0
10458,1166.0
10459,1101.0
10460,1151.0
10461,1090.0
10462,1084.0
10463,1121.0
10464,1130.0
10465,1090.0
10466,1159.0
10467,1108.0
10468,1177.0
10469,1127.0
10470,1124.0
10471,1200.0
10472,1235.0
10473,1230.0
10474,1201.0
10475,1150.0
10476,1234.0
10477,1191.0
10478,1147.0
10479,1210.0
10480,1174.0
10481,1130.0
10482,1187.0
10483,1149.0
10484,1188.0
10485,1189.0
10486,1155.0
10487,1214.0
10488,1210.0
10489,1202.0
10490,1216.0
10491,1245.0
10492,1414.0
10493,1480.0
10494,1508.0
10495,1515.0
10496,1602.0
10497,1589.0
10498,1586.0
10499,1564.0
10500,1644.0
10501,1618.0
10502,1607.0
10503,1658.0
10504,1689.0
10505,1712.0
10506,1745.0
10507,1751.0
10508,1822.0
10509,1867.0
10510,1889.0
10511,1902.0
10512,1928.0
10513,2048.0
10514,2057.0
10515,2131.0
10516,2189.0
10517,2225.0
10518,2272.0
10519,2300.0
10520,2436.0
10521,2490.0
10522,2542.0
10523,2680.0
10524,2742.0
10525,2790.0
10526,2885.0
10527,2977.0
10528,3037.0
10529,3088.0
10530,3202.0
10531,3248.0
10532,3277.0
10533,3385.0
10534,3436.0
10535,3489.0
10536,3545.0
10537,3545.0
10538,3587.0
10539,3551.0
10540,3531.0
10541,3535.0
10542,3447.0
10543,3412.0
10544,3306.0
10545,3278.0
10546,3173.0
10547,3110.0
10548,3047.0
10549,2936.0
10550,2923.0
10551,2817.0
10552,2794.0
10553,2694.0
10554,2684.0
10555,2582.0
10556,2572.0
10557,2475.0
10558,2463.0
10559,2381.0
10560,2306.0
10561,2301.0
10562,2255.0
10563,2230.0
10564,2182.0
10565,2140.0
10566,2190.0
10567,2175.0
10568,2229.0
10569,2204.0
10570,2190.0
10571,2240.0
10572,2220.0
10573,2195.0
10574,2250.0
10575,2194.0
10576,2229.0
10577,2170.0
10578,2198.0
10579,2149.0
10580,2071.0
10581,2137.0
10582,2096.0
10583,2094.0
10584,2078.0
10585,2207.0
10586,2223.0
10587,2248.0
10588,2265.0
10589,2353.0
10590,2352.0
10591,2342.0
10592,2429.0
10593,2453.0
10594,2500.0
10595,2573.0
10596,2723.0
10597,2784.0
10598,2824.0
10599,2938.0
10600,2977.0
10601,3011.0
10602,3104.0
10603,3123.0
10604,3138.0
10605,3098.0
10606,3192.0
10607,3136.0
10608,3160.0
10609,3066.0
10610,3053.0
10611,2925.0
10612,2901.0
10613,2871.0
10614,2750.0
10615,2722.0
10616,2599.0
10617,2581.0
10618,2468.0
10619,2481.0
10620,2376.0
10621,2376.0
10622,2268.0
10623,2265.0
10624,2164.0
10625,2174.0
10626,2157.0
10627,2082.0
10628,2095.0
10629,2013.0
10630,2004.0
10631,2018.0
10632,1921.0
10633,1929.0
10634,1845.0
10635,1841.0
10636,1848.0
10637,1748.0
10638,1771.0
10639,1782.0
10640,1691.0
10641,1714.0
10642,1732.0
10643,1645.0
10644,1672.0
10645,1598.0
10646,1618.0
10647,1640.0
10648,1560.0
10649,1579.0
10650,1497.0
10651,1523.0
10652,1546.0
10653,1477.0
10654,1507.0
10655,1439.0
10656,1468.0
10657,1495.0
10658,1424.0
10659,1452.0
10660,1443.0
10661,1408.0
10662,1437.0
10663,1371.0
10664,1401.0
10665,1434.0
10666,1370.0
10667,1413.0
10668,1378.0
10669,1351.0
10670,1359.0
10671,1374.0
10672,1374.0
10673,1363.0
10674,1355.0
10675,1338.0
10676,1340.0
10677,1345.0
10678,1284.0
10679,1259.0
10680,1261.0
10681,1229.0
10682,1200.0
10683,1197.0
10684,1168.0
10685,1143.0
10686,1108.0
10687,1049.0
10688,1027.0
10689,1002.0
10690,976.0
10691,1012.0
10692,975.0
10693,921.0
10694,968.0
10695,930.0
10696,888.0
10697,925.0
10698,870.0
10699,923.0
10700,889.0
10701,921.0
10702,900.0
10703,867.0
10704,921.0
10705,877.0
10706,934.0
10707,897.0
10708,949.0
10709,898.0
10710,956.0
10711,914.0
10712,949.0
10713,986.0
10714,925.0
10715,961.0
10716,1010.0
10717,964.0
10718,1012.0
10719,976.0
10720,1010.0
10721,1057.0
10722,1003.0
10723,1060.0
10724,1007.0
10725,1057.0
10726,1102.0
10727,1047.0
10728,1096.0
10729,1028.0
10730,1088.0
10731,1129.0
10732,1075.0
10733,1123.0
10734,1071.0
10735,1112.0
10736,1152.0
10737,1095.0
10738,1136.0
10739,1083.0
10740,1129.0
10741,1080.0
10742,1110.0
10743,1147.0
10744,1090.0
10745,1129.0
10746,1071.0
10747,1111.0
10748,1147.0
10749,1088.0
10750,1133.0
10751,1077.0
10752,1118.0
10753,1112.0
10754,1111.0
10755,1161.0
10756,1121.0
10757,1176.0
10758,1136.0
10759,1205.0
10760,1155.0
10761,1220.0
10762,1274.0
10763,1235.0
10764,1291.0
10765,1300.0
10766,1275.0
10767,1352.0
10768,1485.0
10769,1518.0
10770,1506.0
10771,1588.0
10772,1568.0
10773,1544.0
10774,1526.0
10775,1606.0
10776,1610.0
10777,1635.0
10778,1648.0
10779,1652.0
10780,1700.0
10781,1739.0
10782,1722.0
10783,1704.0
10784,1656.0
10785,1754.0
10786,1746.0
10787,1742.0
10788,1736.0
10789,1788.0
10790,1854.0
10791,1935.0
10792,1931.0
10793,1915.0
10794,1865.0
10795,1922.0
10796,1832.0
10797,1841.0
10798,1826.0
10799,1784.0
10800,1723.0
10801,1672.0
10802,1711.0
10803,1653.0
10804,1685.0
10805,1618.0
10806,1657.0
10807,1609.0
10808,1572.0
10809,1614.0
10810,1612.0
10811,1591.0
10812,1538.0
10813,1501.0
10814,1446.0
10815,1448.0
10816,1399.0
10817,1343.0
10818,1279.0
10819,1303.0
10820,1231.0
10821,1195.0
10822,1199.0
10823,1145.0
10824,1171.0
10825,1112.0
10826,1156.0
10827,1099.0
10828,1140.0
10829,1083.0
10830,1122.0
10831,1067.0
10832,1102.0
10833,1060.0
10834,1086.0
10835,1038.0
10836,1064.0
10837,1028.0
10838,1028.0
10839,1059.0
10840,1016.0
10841,1043.0
10842,1079.0
10843,1034.0
10844,1072.0
10845,1006.0
10846,1053.0
10847,1002.0
10848,1042.0
10849,1003.0
10850,1029.0
10851,1067.0
10852,1004.0
10853,1047.0
10854,1008.0
10855,1020.0
10856,1054.0
10857,990.0
10858,1058.0
10859,1026.0
10860,993.0
10861,999.0
10862,1063.0
10863,1034.0
10864,999.0
10865,1082.0
10866,1047.0
10867,1052.0
10868,1086.0
10869,1149.0
10870,1174.0
10871,1184.0
10872,1200.0
10873,1193.0
10874,1203.0
10875,1209.0
10876,1308.0
10877,1318.0
10878,1280.0
10879,1424.0
10880,1501.0
10881,1557.0
10882,1575.0
10883,1590.0
10884,1591.0
10885,1576.0
10886,1662.0
10887,1628.0
10888,1677.0
10889,1715.0
10890,1672.0
10891,1726.0
10892,1729.0
10893,1707.0
10894,1696.0
10895,1710.0
10896,1654.0
10897,1615.0
10898,1622.0
10899,1621.0
10900,1675.0
10901,1643.0
10902,1597.0
10903,1651.0
10904,1594.0
10905,1557.0
10906,1603.0
10907,1544.0
10908,1587.0
10909,1523.0
10910,1563.0
10911,1506.0
10912,1549.0
10913,1489.0
10914,1531.0
10915,1475.0
10916,1502.0
10917,1448.0
10918,1451.0
10919,1429.0
10920,1465.0
10921,1400.0
10922,1435.0
10923,1368.0
10924,1406.0
10925,1398.0
10926,1369.0
10927,1390.0
10928,1421.0
10929,1358.0
10930,1393.0
10931,1325.0
10932,1355.0
10933,1345.0
10934,1321.0
10935,1353.0
10936,1287.0
10937,1319.0
10938,1289.0
10939,1282.0
10940,1308.0
10941,1235.0
10942,1264.0
10943,1289.0
10944,1223.0
10945,1250.0
10946,1185.0
10947,1213.0
10948,1236.0
10949,1171.0
10950,1211.0
10951,1156.0
10952,1175.0
10953,1160.0
10954,1168.0
10955,1170.0
10956,1152.0
10957,1203.0
10958,1169.0
10959,1139.0
10960,1193.0
10961,1149.0
10962,1207.0
10963,1173.0
10964,1139.0
10965,1218.0
10966,1196.0
10967,1162.0
10968,1239.0
10969,1208.0
10970,1193.0
10971,1276.0
10972,1255.0
10973,1218.0
10974,1291.0
10975,1271.0
10976,1251.0
10977,1261.0
10978,1368.0
10979,1400.0
10980,1461.0
10981,1596.0
10982,1716.0
10983,1814.0
10984,1969.0
10985,2118.0
10986,2184.0
10987,2291.0
